CountryName,Year,Population
ESP,1977,3627.590663
ESP,1978,4356.43922
ESP,1979,5770.214614
ESP,1980,6208.578019
ESP,1981,5371.166436
ESP,1982,5159.708645
ESP,1983,4478.500286
ESP,1984,4489.988939
ESP,1985,4699.655764
ESP,1986,6513.503286
ESP,1987,8239.613802
ESP,1988,9703.123838
ESP,1989,10681.9712
ESP,1990,13804.87679
ESP,1991,14811.90282
ESP,1992,16112.18892
ESP,1993,13339.90856
ESP,1994,13415.287
ESP,1995,15471.96272
ESP,1996,16109.0844
ESP,1997,14730.79718
ESP,1998,15394.35146
ESP,1999,15715.33227
ESP,2000,14713.06571
ESP,2001,15355.70317
ESP,2002,17025.53198
ESP,2003,21463.44266
ESP,2004,24861.2828
ESP,2005,26419.29686
ESP,2006,28365.31349
ESP,2007,32549.97098
ESP,2008,35366.2596
ESP,2009,32042.47408
ESP,2010,30502.71971
ESP,2011,31636.44631
ESP,2012,28324.42934
ESP,2013,29059.54795
ESP,2014,29461.55033
ESP,2015,25732.01836
ESP,2016,26505.34322
ESP,2017,28100.58624
ESP,2018,30349.7521
ESP,2019,29555.3157
ESP,2020,27063.19392
EST,1960,
EST,1961,
EST,1962,
EST,1963,
EST,1964,
EST,1965,
EST,1966,
EST,1967,
EST,1968,
EST,1969,
EST,1970,
EST,1971,
EST,1972,
EST,1973,
EST,1974,
EST,1975,
EST,1976,
EST,1977,
EST,1978,
EST,1979,
EST,1980,
EST,1981,
EST,1982,
EST,1983,
EST,1984,
EST,1985,
EST,1986,
EST,1987,
EST,1988,
EST,1989,
EST,1990,
EST,1991,
EST,1992,
EST,1993,
EST,1994,
EST,1995,3134.389753
EST,1996,3380.926302
EST,1997,3682.952301
EST,1998,4093.392477
EST,1999,4140.936602
EST,2000,4070.609024
EST,2001,4505.858332
EST,2002,5341.628947
EST,2003,7203.523038
EST,2004,8914.103557
EST,2005,10412.64431
EST,2006,12639.40007
EST,2007,16744.58445
EST,2008,18204.96648
EST,2009,14711.73527
EST,2010,14663.04461
EST,2011,17464.92008
EST,2012,17404.2008
EST,2013,19050.58592
EST,2014,20234.11742
EST,2015,17395.04062
EST,2016,18282.92339
EST,2017,20387.28315
EST,2018,23052.30126
EST,2019,23397.12001
EST,2020,23027.027
ETH,1960,
ETH,1961,
ETH,1962,
ETH,1963,
ETH,1964,
ETH,1965,
ETH,1966,
ETH,1967,
ETH,1968,
ETH,1969,
ETH,1970,
ETH,1971,
ETH,1972,
ETH,1973,
ETH,1974,
ETH,1975,
ETH,1976,
ETH,1977,
ETH,1978,
ETH,1979,
ETH,1980,
ETH,1981,203.5570003
ETH,1982,208.3423913
ETH,1983,224.6274002
ETH,1984,205.6237929
ETH,1985,233.2186961
ETH,1986,234.6821764
ETH,1987,242.9615459
ETH,1988,243.7358577
ETH,1989,248.0227457
ETH,1990,254.2432622
ETH,1991,271.3943735
ETH,1992,204.0501815
ETH,1993,165.693228
ETH,1994,125.5495813
ETH,1995,134.3429602
ETH,1996,145.1669013
ETH,1997,141.5086199
ETH,1998,125.0761411
ETH,1999,119.6840763
ETH,2000,124.4607909
ETH,2001,120.7657837
ETH,2002,111.9272251
ETH,2003,119.490396
ETH,2004,136.46625
ETH,2005,162.4327286
ETH,2006,194.6874329
ETH,2007,244.2860523
ETH,2008,326.4368228
ETH,2009,380.5690032
ETH,2010,341.5541227
ETH,2011,354.4795719
ETH,2012,467.0778718
ETH,2013,499.5315302
ETH,2014,566.9264029
ETH,2015,640.5419231
ETH,2016,717.1248698
ETH,2017,768.5230154
ETH,2018,771.5248663
ETH,2019,855.7608852
ETH,2020,936.3404611
EUU,1960,
EUU,1961,
EUU,1962,
EUU,1963,
EUU,1964,
EUU,1965,
EUU,1966,
EUU,1967,
EUU,1968,
EUU,1969,
EUU,1970,1879.078577
EUU,1971,2113.362566
EUU,1972,2533.098151
EUU,1973,3257.788807
EUU,1974,3666.504173
EUU,1975,4245.053256
EUU,1976,4419.903557
EUU,1977,4982.041477
EUU,1978,6042.213543
EUU,1979,7272.071779
EUU,1980,8098.498471
EUU,1981,7032.036992
EUU,1982,6759.324295
EUU,1983,6558.828275
EUU,1984,6304.669468
EUU,1985,6468.959807
EUU,1986,9020.128035
EUU,1987,11124.74214
EUU,1988,12173.47329
EUU,1989,12393.22785
EUU,1990,15454.96299
EUU,1991,15972.32279
EUU,1992,17510.45527
EUU,1993,15933.20689
EUU,1994,16835.65334
EUU,1995,19464.94765
EUU,1996,19750.71452
EUU,1997,18089.0601
EUU,1998,18616.21668
EUU,1999,18477.33897
EUU,2000,16910.40445
EUU,2001,17185.9603
EUU,2002,18682.6495
EUU,2003,22923.65291
EUU,2004,26266.16538
EUU,2005,27335.76776
EUU,2006,29072.61293
EUU,2007,33554.45423
EUU,2008,36920.8485
EUU,2009,33369.38985
EUU,2010,32943.06331
EUU,2011,35716.16003
EUU,2012,33160.51626
EUU,2013,34569.64745
EUU,2014,35245.85973
EUU,2015,30474.49755
EUU,2016,31168.43604
EUU,2017,33023.7909
EUU,2018,35737.30125
EUU,2019,35083.80749
EUU,2020,34148.9199
FCS,1960,
FCS,1961,
FCS,1962,
FCS,1963,
FCS,1964,
FCS,1965,
FCS,1966,
FCS,1967,
FCS,1968,158.1162119
FCS,1969,171.9562669
FCS,1970,204.6756307
FCS,1971,202.4502987
FCS,1972,225.8866246
FCS,1973,269.9455182
FCS,1974,391.0084945
FCS,1975,427.7059098
FCS,1976,490.3964969
FCS,1977,525.5098703
FCS,1978,563.5444655
FCS,1979,693.561394
FCS,1980,840.4320882
FCS,1981,1147.718406
FCS,1982,1075.631681
FCS,1983,892.8508261
FCS,1984,785.7297372
FCS,1985,798.4826642
FCS,1986,760.3634579
FCS,1987,771.4974241
FCS,1988,747.1027628
FCS,1989,681.425669
FCS,1990,1023.143328
FCS,1991,598.9596778
FCS,1992,587.8791362
FCS,1993,546.9361578
FCS,1994,534.1090877
FCS,1995,625.5627873
FCS,1996,642.2694458
FCS,1997,711.3740152
FCS,1998,704.0544727
FCS,1999,765.3607521
FCS,2000,875.7538231
FCS,2001,841.3033204
FCS,2002,797.8046026
FCS,2003,806.3656672
FCS,2004,989.1751152
FCS,2005,1208.955087
FCS,2006,1453.248337
FCS,2007,1730.692536
FCS,2008,2155.119725
FCS,2009,2005.833944
FCS,2010,2296.709859
FCS,2011,2042.129223
FCS,2012,2249.296816
FCS,2013,2281.140927
FCS,2014,2414.418207
FCS,2015,1878.713408
FCS,2016,1656.735971
FCS,2017,1657.340925
FCS,2018,1770.231058
FCS,2019,1828.649338
FCS,2020,1622.216976
FIN,1960,1179.353011
FIN,1961,1327.427224
FIN,1962,1411.702398
FIN,1963,1522.319242
FIN,1964,1707.503938
FIN,1965,1882.086858
FIN,1966,2010.213456
FIN,1967,2034.18905
FIN,1968,1907.077272
FIN,1969,2178.03525
FIN,1970,2465.644819
FIN,1971,2716.190092
FIN,1972,3177.645701
FIN,1973,4173.173047
FIN,1974,5297.607817
FIN,1975,6255.544641
FIN,1976,6739.690713
FIN,1977,7069.105738
FIN,1978,7628.815714
FIN,1979,9332.245264
FIN,1980,11223.93756
FIN,1981,10926.81797
FIN,1982,10938.12206
FIN,1983,10497.48
FIN,1984,10833.86629
FIN,1985,11398.10595
FIN,1986,14951.04679
FIN,1987,18571.05993
FIN,1988,22047.79332
FIN,1989,23973.23948
FIN,1990,28364.64508
FIN,1991,25484.73929
FIN,1992,22319.05946
FIN,1993,17608.81239
FIN,1994,20301.33309
FIN,1995,26271.59981
FIN,1996,25783.45049
FIN,1997,24691.87281
FIN,1998,26009.26949
FIN,1999,26177.34798
FIN,2000,24285.46682
FIN,2001,24946.18919
FIN,2002,26869.6749
FIN,2003,32855.13263
FIN,2004,37702.84538
FIN,2005,39040.28888
FIN,2006,41188.0937
FIN,2007,48414.84509
FIN,2008,53554.03892
FIN,2009,47293.99283
FIN,2010,46459.97325
FIN,2011,51081.99767
FIN,2012,47710.79022
FIN,2013,49878.04324
FIN,2014,50260.29986
FIN,2015,42784.69836
FIN,2016,43784.28396
FIN,2017,46297.49635
FIN,2018,49964.49991
FIN,2019,48628.64176
FIN,2020,48744.98813
FJI,1960,285.4742861
FJI,1961,287.2670559
FJI,1962,291.4733335
FJI,1963,296.7083165
FJI,1964,310.8122766
FJI,1965,317.0203251
FJI,1966,316.1298103
FJI,1967,333.2682051
FJI,1968,334.612576
FJI,1969,357.4243836
FJI,1970,422.3875438
FJI,1971,466.0253483
FJI,1972,583.3187661
FJI,1973,768.6885143
FJI,1974,987.92375
FJI,1975,1186.676079
FJI,1976,1182.094134
FJI,1977,1202.631355
FJI,1978,1360.785401
FJI,1979,1640.556911
FJI,1980,1892.876822
FJI,1981,1898.010864
FJI,1982,1786.857167
FJI,1983,1638.383941
FJI,1984,1681.705084
FJI,1985,1603.219354
FJI,1986,1795.370458
FJI,1987,1631.958103
FJI,1988,1535.399195
FJI,1989,1632.187846
FJI,1990,1835.123058
FJI,1991,1881.761794
FJI,1992,2058.379603
FJI,1993,2167.095454
FJI,1994,2384.726456
FJI,1995,2540.980879
FJI,1996,2713.827761
FJI,1997,2636.67216
FJI,1998,2066.068854
FJI,1999,2401.686422
FJI,2000,2069.317455
FJI,2001,2030.246351
FJI,2002,2248.714191
FJI,2003,2818.91392
FJI,2004,3311.159895
FJI,2005,3627.632856
FJI,2006,3715.932657
FJI,2007,4040.152119
FJI,2008,4167.694935
FJI,2009,3362.820495
FJI,2010,3652.535933
FJI,2011,4371.447385
FJI,2012,4591.577015
FJI,2013,4840.72727
FJI,2014,5605.609148
FJI,2015,5390.714207
FJI,2016,5651.272721
FJI,2017,6101.02389
FJI,2018,6317.41372
FJI,2019,6175.890653
FJI,2020,5057.631913
FRA,1960,1334.689512
FRA,1961,1428.046001
FRA,1962,1578.284538
FRA,1963,1744.640123
FRA,1964,1909.54162
FRA,1965,2038.163102
FRA,1966,2186.474592
FRA,1967,2343.104503
FRA,1968,2536.085114
FRA,1969,2752.095114
FRA,1970,2857.251682
FRA,1971,3169.036323
FRA,1972,3854.555835
FRA,1973,4969.762978
FRA,1974,5328.241548
FRA,1975,6690.57827
FRA,1976,6866.816892
FRA,1977,7532.52696
FRA,1978,9264.775293
FRA,1979,11179.6329
FRA,1980,12713.36517
FRA,1981,11104.98134
FRA,1982,10496.92855
FRA,1983,9993.421182
FRA,1984,9419.696143
FRA,1985,9763.327404
FRA,1986,13540.24637
FRA,1987,16302.44738
FRA,1988,17679.99669
FRA,1989,17694.30932
FRA,1990,21793.83554
FRA,1991,21675.06499
FRA,1992,23813.71225
FRA,1993,22380.10775
FRA,1994,23496.52015
FRA,1995,26890.21762
FRA,1996,26871.83127
FRA,1997,24228.94639
FRA,1998,24974.27386
FRA,1999,24673.20305
FRA,2000,22364.02939
FRA,2001,22433.55498
FRA,2002,24177.33556
FRA,2003,29568.3888
FRA,2004,33741.26192
FRA,2005,34760.18502
FRA,2006,36443.62631
FRA,2007,41508.43269
FRA,2008,45334.11796
FRA,2009,41575.42196
FRA,2010,40638.33525
FRA,2011,43790.72602
FRA,2012,40874.70039
FRA,2013,42592.93539
FRA,2014,43011.2631
FRA,2015,36638.18493
FRA,2016,37037.37419
FRA,2017,38685.25849
FRA,2018,41572.48501
FRA,2019,40578.64429
FRA,2020,39030.36037
FRO,1960,
FRO,1961,
FRO,1962,
FRO,1963,
FRO,1964,
FRO,1965,
FRO,1966,
FRO,1967,
FRO,1968,
FRO,1969,
FRO,1970,
FRO,1971,
FRO,1972,
FRO,1973,
FRO,1974,
FRO,1975,
FRO,1976,
FRO,1977,
FRO,1978,
FRO,1979,
FRO,1980,
FRO,1981,
FRO,1982,
FRO,1983,
FRO,1984,
FRO,1985,
FRO,1986,
FRO,1987,
FRO,1988,
FRO,1989,
FRO,1990,
FRO,1991,
FRO,1992,
FRO,1993,
FRO,1994,
FRO,1995,
FRO,1996,
FRO,1997,
FRO,1998,24035.28964
FRO,1999,24129.41289
FRO,2000,22651.86198
FRO,2001,24418.70328
FRO,2002,26731.65857
FRO,2003,31493.31915
FRO,2004,35467.17547
FRO,2005,36198.54377
FRO,2006,41521.67506
FRO,2007,47885.69888
FRO,2008,50863.95379
FRO,2009,47441.91598
FRO,2010,48541.40119
FRO,2011,52092.60338
FRO,2012,49459.71723
FRO,2013,54843.31929
FRO,2014,59433.83457
FRO,2015,52400.29728
FRO,2016,56854.10265
FRO,2017,59993.09063
FRO,2018,62918.14619
FRO,2019,64225.2649
FRO,2020,
FSM,1960,
FSM,1961,
FSM,1962,
FSM,1963,
FSM,1964,
FSM,1965,
FSM,1966,
FSM,1967,
FSM,1968,
FSM,1969,
FSM,1970,
FSM,1971,
FSM,1972,
FSM,1973,
FSM,1974,
FSM,1975,
FSM,1976,
FSM,1977,
FSM,1978,
FSM,1979,
FSM,1980,
FSM,1981,
FSM,1982,
FSM,1983,1320.848319
FSM,1984,
FSM,1985,
FSM,1986,1276.506189
FSM,1987,1296.882814
FSM,1988,1355.670551
FSM,1989,1437.349833
FSM,1990,1528.493105
FSM,1991,1682.543861
FSM,1992,1756.652792
FSM,1993,1909.510014
FSM,1994,1909.836839
FSM,1995,2060.494723
FSM,1996,2017.659333
FSM,1997,1904.863883
FSM,1998,2022.74458
FSM,1999,2042.707086
FSM,2000,2171.889577
FSM,2001,2248.492115
FSM,2002,2265.944108
FSM,2003,2295.868178
FSM,2004,2253.113745
FSM,2005,2358.1467
FSM,2006,2406.114412
FSM,2007,2458.658394
FSM,2008,2541.261625
FSM,2009,2721.97609
FSM,2010,2885.305492
FSM,2011,3009.256825
FSM,2012,3131.386715
FSM,2013,2994.792394
FSM,2014,2971.512602
FSM,2015,2906.617012
FSM,2016,3014.700358
FSM,2017,3289.642117
FSM,2018,3568.291016
FSM,2019,3585.392449
FSM,2020,3565.293294
GAB,1960,282.4171795
GAB,1961,331.4358018
GAB,1962,357.5237617
GAB,1963,298.4704462
GAB,1964,410.9040835
GAB,1965,424.6204429
GAB,1966,452.6628266
GAB,1967,490.1032756
GAB,1968,520.4804212
GAB,1969,550.7279588
GAB,1970,549.4538177
GAB,1971,635.5011473
GAB,1972,703.7842714
GAB,1973,1160.321812
GAB,1974,2432.83618
GAB,1975,3331.994318
GAB,1976,4550.074193
GAB,1977,4154.219468
GAB,1978,3452.615557
GAB,1979,4275.257364
GAB,1980,5892.099285
GAB,1981,5186.377144
GAB,1982,4736.033894
GAB,1983,4325.29785
GAB,1984,4423.52051
GAB,1985,4038.068544
GAB,1986,4004.035275
GAB,1987,3755.470817
GAB,1988,4267.805094
GAB,1989,4532.151139
GAB,1990,6268.918008
GAB,1991,5536.998373
GAB,1992,5578.038555
GAB,1993,4252.065348
GAB,1994,3963.879297
GAB,1995,4570.571304
GAB,1996,5116.196625
GAB,1997,4667.193121
GAB,1998,3831.780668
GAB,1999,3888.879467
GAB,2000,4135.99238
GAB,2001,3993.031336
GAB,2002,4141.434366
GAB,2003,4933.46217
GAB,2004,5739.613204
GAB,2005,6891.36192
GAB,2006,7221.369877
GAB,2007,8458.309179
GAB,2008,10254.17196
GAB,2009,7721.018953
GAB,2010,8849.322608
GAB,2011,10809.68495
GAB,2012,9813.505747
GAB,2013,9683.58162
GAB,2014,9663.42411
GAB,2015,7384.700704
GAB,2016,6984.419712
GAB,2017,7230.434912
GAB,2018,7959.007267
GAB,2019,7766.996554
GAB,2020,6881.715192
GBR,1960,1397.594803
GBR,1961,1472.385714
GBR,1962,1525.775853
GBR,1963,1613.456884
GBR,1964,1748.288118
GBR,1965,1873.567774
GBR,1966,1986.747159
GBR,1967,2058.781882
GBR,1968,1951.758596
GBR,1969,2100.667869
GBR,1970,2347.544318
GBR,1971,2649.801514
GBR,1972,3030.432514
GBR,1973,3426.276221
GBR,1974,3665.862798
GBR,1975,4299.745618
GBR,1976,4138.167788
GBR,1977,4681.439932
GBR,1978,5976.938169
GBR,1979,7804.762081
GBR,1980,10032.06208
GBR,1981,9599.306222
GBR,1982,9146.077357
GBR,1983,8691.518813
GBR,1984,8179.194441
GBR,1985,8652.216542
GBR,1986,10611.11221
GBR,1987,13118.58653
GBR,1988,15987.16808
GBR,1989,16239.2822
GBR,1990,19095.467
GBR,1991,19900.72665
GBR,1992,20487.17079
GBR,1993,18389.01957
GBR,1994,19709.2381
GBR,1995,23206.56856
GBR,1996,24438.53117
GBR,1997,26742.98485
GBR,1998,28269.32251
GBR,1999,28726.85721
GBR,2000,28223.06757
GBR,2001,27806.44882
GBR,2002,30049.89632
GBR,2003,34487.46757
GBR,2004,40371.71083
GBR,2005,42132.09072
GBR,2006,44654.09692
GBR,2007,50653.25691
GBR,2008,47549.34863
GBR,2009,38952.21103
GBR,2010,39688.61497
GBR,2011,42284.88449
GBR,2012,42686.80005
GBR,2013,43713.81412
GBR,2014,47787.2413
GBR,2015,45404.56777
GBR,2016,41499.5557
GBR,2017,40857.75558
GBR,2018,43646.95197
GBR,2019,43070.49836
GBR,2020,41059.16881
GEO,1960,
GEO,1961,
GEO,1962,
GEO,1963,
GEO,1964,
GEO,1965,
GEO,1966,
GEO,1967,
GEO,1968,
GEO,1969,
GEO,1970,
GEO,1971,
GEO,1972,
GEO,1973,
GEO,1974,
GEO,1975,
GEO,1976,
GEO,1977,
GEO,1978,
GEO,1979,
GEO,1980,
GEO,1981,
GEO,1982,
GEO,1983,
GEO,1984,
GEO,1985,
GEO,1986,
GEO,1987,
GEO,1988,
GEO,1989,
GEO,1990,1614.648226
GEO,1991,
GEO,1992,
GEO,1993,547.3348931
GEO,1994,519.8575812
GEO,1995,578.3446099
GEO,1996,689.0594414
GEO,1997,807.0322858
GEO,1998,851.5259582
GEO,1999,673.5434387
GEO,2000,749.908535
GEO,2001,801.9904139
GEO,2002,853.5164537
GEO,2003,1010.00798
GEO,2004,1305.047486
GEO,2005,1642.760938
GEO,2006,1996.057129
GEO,2007,2635.353882
GEO,2008,3324.735879
GEO,2009,2822.66743
GEO,2010,3233.295943
GEO,2011,4021.743306
GEO,2012,4421.818242
GEO,2013,4623.745725
GEO,2014,4739.188338
GEO,2015,4014.185944
GEO,2016,4062.169888
GEO,2017,4357.000936
GEO,2018,4722.787783
GEO,2019,4697.983652
GEO,2020,4266.690795
GHA,1960,183.4495898
GHA,1961,190.218883
GHA,1962,195.4923977
GHA,1963,211.0645678
GHA,1964,230.0887795
GHA,1965,265.3236888
GHA,1966,267.748225
GHA,1967,214.8321482
GHA,1968,200.307094
GHA,1969,230.287227
GHA,1970,253.5666219
GHA,1971,269.3682352
GHA,1972,228.8597328
GHA,1973,259.7018437
GHA,1974,296.8900239
GHA,1975,281.4061265
GHA,1976,271.1255783
GHA,1977,306.809965
GHA,1978,345.8344229
GHA,1979,372.0601208
GHA,1980,402.0607078
GHA,1981,372.0774435
GHA,1982,345.6413332
GHA,1983,337.1633482
GHA,1984,355.6667037
GHA,1985,352.3527144
GHA,1986,435.0681877
GHA,1987,374.4703415
GHA,1988,372.6839796
GHA,1989,365.8896827
GHA,1990,398.6370811
GHA,1991,433.7732648
GHA,1992,409.7463898
GHA,1993,370.4194549
GHA,1994,328.7445269
GHA,1995,379.9879849
GHA,1996,397.135755
GHA,1997,384.7963283
GHA,1998,407.523237
GHA,1999,410.3340116
GHA,2000,258.4710399
GHA,2001,269.0149848
GHA,2002,304.564636
GHA,2003,367.8213621
GHA,2004,417.5080667
GHA,2005,492.5440562
GHA,2006,913.3938493
GHA,2007,1081.166318
GHA,2008,1217.064435
GHA,2009,1077.662058
GHA,2010,1299.345212
GHA,2011,1549.462719
GHA,2012,1587.560932
GHA,2013,2361.090324
GHA,2014,2012.264247
GHA,2015,1774.074771
GHA,2016,1971.956935
GHA,2017,2074.290733
GHA,2018,2260.860567
GHA,2019,2246.625578
GHA,2020,2205.529016
GIB,1960,
GIB,1961,
GIB,1962,
GIB,1963,
GIB,1964,
GIB,1965,
GIB,1966,
GIB,1967,
GIB,1968,
GIB,1969,
GIB,1970,
GIB,1971,
GIB,1972,
GIB,1973,
GIB,1974,
GIB,1975,
GIB,1976,
GIB,1977,
GIB,1978,
GIB,1979,
GIB,1980,
GIB,1981,
GIB,1982,
GIB,1983,
GIB,1984,
GIB,1985,
GIB,1986,
GIB,1987,
GIB,1988,
GIB,1989,
GIB,1990,
GIB,1991,
GIB,1992,
GIB,1993,
GIB,1994,
GIB,1995,
GIB,1996,
GIB,1997,
GIB,1998,
GIB,1999,
GIB,2000,
GIB,2001,
GIB,2002,
GIB,2003,
GIB,2004,
GIB,2005,
GIB,2006,
GIB,2007,
GIB,2008,
GIB,2009,
GIB,2010,
GIB,2011,
GIB,2012,
GIB,2013,
GIB,2014,
GIB,2015,
GIB,2016,
GIB,2017,
GIB,2018,
GIB,2019,
GIB,2020,
GIN,1960,
GIN,1961,
GIN,1962,
GIN,1963,
GIN,1964,
GIN,1965,
GIN,1966,
GIN,1967,
GIN,1968,
GIN,1969,
GIN,1970,
GIN,1971,
GIN,1972,
GIN,1973,
GIN,1974,
GIN,1975,
GIN,1976,
GIN,1977,
GIN,1978,
GIN,1979,
GIN,1980,
GIN,1981,
GIN,1982,
GIN,1983,
GIN,1984,
GIN,1985,
GIN,1986,354.421365
GIN,1987,351.9090455
GIN,1988,398.5461528
GIN,1989,394.3311424
GIN,1990,419.8098708
GIN,1991,461.3753125
GIN,1992,489.0716041
GIN,1993,475.426317
GIN,1994,477.7624592
GIN,1995,508.1015161
GIN,1996,518.3656626
GIN,1997,493.8221614
GIN,1998,456.4914841
GIN,1999,429.7196923
GIN,2000,363.4822793
GIN,2001,336.1540207
GIN,2002,343.6026312
GIN,2003,393.7396899
GIN,2004,407.3009759
GIN,2005,322.41554
GIN,2006,453.4037133
GIN,2007,659.992931
GIN,2008,715.0965267
GIN,2009,674.0854826
GIN,2010,672.4249304
GIN,2011,651.1361134
GIN,2012,717.0505359
GIN,2013,769.0031667
GIN,2014,787.2385644
GIN,2015,769.2554754
GIN,2016,732.2915119
GIN,2017,855.5752706
GIN,2018,955.1112811
GIN,2019,1058.143368
GIN,2020,1194.037865
GMB,1960,
GMB,1961,
GMB,1962,
GMB,1963,
GMB,1964,
GMB,1965,
GMB,1966,106.4132245
GMB,1967,109.4537158
GMB,1968,93.84769049
GMB,1969,100.1017727
GMB,1970,112.610651
GMB,1971,116.5611998
GMB,1972,120.1435044
GMB,1973,148.1746571
GMB,1974,183.0817649
GMB,1975,213.3068921
GMB,1976,201.1248785
GMB,1977,239.43311
GMB,1978,288.0557773
GMB,1979,335.8048909
GMB,1980,378.312989
GMB,1981,332.6806063
GMB,1982,318.6078621
GMB,1983,304.8374354
GMB,1984,244.3733422
GMB,1985,298.6604123
GMB,1986,234.6562868
GMB,1987,265.4916532
GMB,1988,305.3136177
GMB,1989,310.2993373
GMB,1990,331.8177403
GMB,1991,695.4109885
GMB,1992,695.1553715
GMB,1993,711.726181
GMB,1994,682.2141569
GMB,1995,696.4495843
GMB,1996,728.6690719
GMB,1997,669.401096
GMB,1998,678.6761783
GMB,1999,637.9390629
GMB,2000,594.1493885
GMB,2001,505.4216361
GMB,2002,411.7718939
GMB,2003,335.906217
GMB,2004,642.7562183
GMB,2005,665.7202157
GMB,2006,662.3628772
GMB,2007,780.3810509
GMB,2008,924.5098746
GMB,2009,833.2813604
GMB,2010,860.6364339
GMB,2011,762.7631177
GMB,2012,742.7776286
GMB,2013,700.5160422
GMB,2014,607.4299047
GMB,2015,660.7235712
GMB,2016,690.7804932
GMB,2017,679.7550717
GMB,2018,732.7207273
GMB,2019,772.0459142
GMB,2020,773.0020701
GNB,1960,
GNB,1961,
GNB,1962,
GNB,1963,
GNB,1964,
GNB,1965,
GNB,1966,
GNB,1967,
GNB,1968,
GNB,1969,
GNB,1970,111.6888386
GNB,1971,109.3325999
GNB,1972,119.7282088
GNB,1973,119.7760284
GNB,1974,130.3675607
GNB,1975,142.2818203
GNB,1976,145.8778567
GNB,1977,148.978152
GNB,1978,158.8667021
GNB,1979,153.006192
GNB,1980,141.5593514
GNB,1981,194.9246536
GNB,1982,204.2487981
GNB,1983,197.0310455
GNB,1984,162.6721541
GNB,1985,164.9419353
GNB,1986,145.9054808
GNB,1987,190.4523799
GNB,1988,176.2593916
GNB,1989,223.4714185
GNB,1990,250.149442
GNB,1991,257.7891756
GNB,1992,221.7991653
GNB,1993,227.0232453
GNB,1994,220.9604242
GNB,1995,233.2432587
GNB,1996,243.4382959
GNB,1997,237.1300773
GNB,1998,178.8483647
GNB,1999,190.6723062
GNB,2000,308.9103184
GNB,2001,319.9574494
GNB,2002,333.0585793
GNB,2003,372.0561949
GNB,2004,405.0751184
GNB,2005,436.4752202
GNB,2006,430.0039403
GNB,2007,493.7219932
GNB,2008,599.9952372
GNB,2009,559.4145709
GNB,2010,558.1746681
GNB,2011,703.6605673
GNB,2012,616.375664
GNB,2013,634.6620391
GNB,2014,623.3130914
GNB,2015,603.3993815
GNB,2016,661.4578387
GNB,2017,738.5499449
GNB,2018,802.7673851
GNB,2019,749.453747
GNB,2020,727.5201717
GNQ,1960,
GNQ,1961,
GNQ,1962,34.79058136
GNQ,1963,40.75147132
GNQ,1964,46.9760524
GNQ,1965,234.3440851
GNQ,1966,243.7690913
GNQ,1967,247.8441287
GNQ,1968,225.4865662
GNQ,1969,221.137218
GNQ,1970,218.2055377
GNQ,1971,217.321466
GNQ,1972,226.0013479
GNQ,1973,292.4598313
GNQ,1974,354.3014528
GNQ,1975,407.71064
GNQ,1976,418.0080975
GNQ,1977,429.4165844
GNQ,1978,
GNQ,1979,
GNQ,1980,202.6274483
GNQ,1981,138.9394517
GNQ,1982,155.6174781
GNQ,1983,144.1963121
GNQ,1984,151.772907
GNQ,1985,176.4150588
GNQ,1986,207.052649
GNQ,1987,243.737477
GNQ,1988,254.5355336
GNQ,1989,217.0723884
GNQ,1990,267.4680729
GNQ,1991,256.2263358
GNQ,1992,301.177109
GNQ,1993,294.0705049
GNQ,1994,210.4095434
GNQ,1995,285.5525482
GNQ,1996,450.6460023
GNQ,1997,824.5510831
GNQ,1998,663.7247513
GNQ,1999,1067.643955
GNQ,2000,1725.557584
GNQ,2001,2313.165937
GNQ,2002,2744.191483
GNQ,2003,3618.544476
GNQ,2004,6152.131238
GNQ,2005,10963.40638
GNQ,2006,12857.36882
GNQ,2007,15908.41119
GNQ,2008,22942.6101
GNQ,2009,16668.1217
GNQ,2010,17288.8426
GNQ,2011,21641.6939
GNQ,2012,21711.15159
GNQ,2013,20390.73727
GNQ,2014,19394.08066
GNQ,2015,11283.39805
GNQ,2016,9250.316493
GNQ,2017,9667.857801
GNQ,2018,10005.61679
GNQ,2019,8419.933336
GNQ,2020,7143.238705
GRC,1960,520.3227443
GRC,1961,590.7800548
GRC,1962,617.0577577
GRC,1963,695.2286244
GRC,1964,783.705881
GRC,1965,899.2812389
GRC,1966,997.4304675
GRC,1967,1068.114556
GRC,1968,1154.438531
GRC,1969,1324.058989
GRC,1970,1494.387984
GRC,1971,1652.325956
GRC,1972,1899.675784
GRC,1973,2502.814745
GRC,1974,2828.748559
GRC,1975,3153.235776
GRC,1976,3390.544976
GRC,1977,3886.374451
GRC,1978,4694.633782
GRC,1979,5705.949371
GRC,1980,5893.661893
GRC,1981,5380.26762
GRC,1982,5579.234615
GRC,1983,5019.878771
GRC,1984,4852.565667
GRC,1985,4813.711205
GRC,1986,5656.505332
GRC,1987,6564.884427
GRC,1988,7598.028005
GRC,1989,7846.678122
GRC,1990,9600.185235
GRC,1991,10188.36978
GRC,1992,11176.45842
GRC,1993,10401.98301
GRC,1994,11091.28385
GRC,1995,12959.32429
GRC,1996,13749.11511
GRC,1997,13427.83251
GRC,1998,13472.13761
GRC,1999,13245.18944
GRC,2000,12042.95371
GRC,2001,12538.17887
GRC,2002,14110.31337
